迭代次数,全局最优适应度,平均适应度,最优粒子适应度
159,0.6426730081395866,0.8611074760506358,0.6426730081395866
160,0.6426730081395866,0.8645918519424258,0.6426730081395866
161,0.6426730081395866,0.8623933609398606,0.6426730081395866
162,0.6426730081395866,0.8688011082591884,0.6426730081395866
163,0.6426730081395866,0.8675165094836101,0.6426730081395866
164,0.6426730081395866,0.8647827990179199,0.6426730081395866
165,0.6426730081395866,0.8677154090804305,0.6426730081395866
166,0.6426730081395866,0.8684439482294105,0.6426730081395866
167,0.6426730081395866,0.8614283127528759,0.6426730081395866
168,0.6426730081395866,0.8677317622730308,0.6426730081395866
169,0.6426730081395866,0.8677102570144254,0.6426730081395866
170,0.6426730081395866,0.8653105535505303,0.6426730081395866
171,0.6426730081395866,0.869124394282586,0.6426730081395866
172,0.6426730081395866,0.8597238312955772,0.6426730081395866
173,0.6426730081395866,0.8668215491176824,0.6426730081395866
174,0.6426730081395866,0.8693090557758105,0.6426730081395866
175,0.6426730081395866,0.8673160648118343,0.6426730081395866
176,0.6426730081395866,0.8645508285798172,0.6426730081395866
177,0.6426730081395866,0.8657294525022025,0.6426730081395866
178,0.6426730081395866,0.8550695287566319,0.6426730081395866
179,0.6426730081395866,0.8695308039579774,0.6426730081395866
180,0.6426730081395866,0.8594647695550856,0.6426730081395866
181,0.6426730081395866,0.863964228838261,0.6426730081395866
182,0.6426730081395866,0.8678535438784373,0.6426730081395866
183,0.6426730081395866,0.8737086889324456,0.6426730081395866
184,0.6426730081395866,0.8705466136870704,0.6426730081395866
185,0.6426730081395866,0.8677344485766969,0.6426730081395866
186,0.6426730081395866,0.8710653983409864,0.6426730081395866
187,0.6426730081395866,0.8712522913986374,0.6426730081395866
188,0.6426730081395866,0.8689408583069832,0.6426730081395866
189,0.6426730081395866,0.8659296385107339,0.6426730081395866
190,0.6426730081395866,0.8575328962008291,0.6426730081395866
191,0.6426730081395866,0.8510184173177447,0.6426730081395866
192,0.6426730081395866,0.8596397754204931,0.6426730081395866
193,0.6426730081395866,0.8638300465967987,0.6426730081395866
194,0.6426730081395866,0.8639343554402527,0.6426730081395866
195,0.6426730081395866,0.8642983557264913,0.6426730081395866
196,0.6426730081395866,0.8664818109099695,0.6426730081395866
197,0.6426730081395866,0.8628824834372737,0.6426730081395866
198,0.6426730081395866,0.8687471368472255,0.6426730081395866
199,0.6426730081395866,0.8568265927242407,0.6426730081395866
200,0.6426730081395866,0.8671785812497326,0.6426730081395866
201,0.6426730081395866,0.8615802894773246,0.6426730081395866
202,0.6426730081395866,0.8628596255632743,0.6426730081395866
203,0.6426730081395866,0.8625032194144419,0.6426730081395866
204,0.6426730081395866,0.8672180270857041,0.6426730081395866
205,0.6426730081395866,0.8654212176090935,0.6426730081395866
206,0.6426730081395866,0.8570807811217485,0.6426730081395866
207,0.6426730081395866,0.8689068221895709,0.6426730081395866
208,0.6426730081395866,0.866240768583256,0.6426730081395866
209,0.6426730081395866,0.86831672527154,0.6426730081395866
210,0.6426730081395866,0.8584386865747566,0.6426730081395866
211,0.6426730081395866,0.8678459898537235,0.6426730081395866
212,0.6426730081395866,0.8669116482536583,0.6426730081395866
213,0.6426730081395866,0.8618155388547812,0.6426730081395866
214,0.6426730081395866,0.8599337290507488,0.6426730081395866
215,0.6426730081395866,0.8707398051331667,0.6426730081395866
216,0.6426730081395866,0.8541237850837317,0.6426730081395866
217,0.6426730081395866,0.8621448045964867,0.6426730081395866
218,0.6426730081395866,0.863310449783718,0.6426730081395866
219,0.6426730081395866,0.8596428988808501,0.6426730081395866
220,0.6426730081395866,0.8683132585228757,0.6426730081395866
221,0.6426730081395866,0.8662865988362235,0.6426730081395866
222,0.6426730081395866,0.8677376859662731,0.6426730081395866
223,0.6426730081395866,0.8641428330623049,0.6426730081395866
224,0.6426730081395866,0.8637501478973175,0.6426730081395866
225,0.6426730081395866,0.852811560229737,0.6426730081395866
226,0.6426730081395866,0.866948337126528,0.6426730081395866
227,0.6426730081395866,0.860986195559535,0.6426730081395866
228,0.6426730081395866,0.8657229795709211,0.6426730081395866
229,0.6426730081395866,0.8682945994890459,0.6426730081395866
230,0.6426730081395866,0.8566215383430736,0.6426730081395866
231,0.6426730081395866,0.8588587922435457,0.6426730081395866
232,0.6426730081395866,0.8645912567294997,0.6426730081395866
233,0.6426730081395866,0.8636247777963797,0.6426730081395866
234,0.6426730081395866,0.8564099349184806,0.6426730081395866
235,0.6426730081395866,0.8661795454798137,0.6426730081395866
236,0.6426730081395866,0.8651924622000442,0.6426730081395866
237,0.6426730081395866,0.8634438996425365,0.6426730081395866
238,0.6426730081395866,0.8662531118319388,0.6426730081395866
239,0.6426730081395866,0.8713509932297359,0.6426730081395866
240,0.6426730081395866,0.8653022759182046,0.6426730081395866
241,0.6426730081395866,0.862732761735066,0.6426730081395866
242,0.6426730081395866,0.8673230213991644,0.6426730081395866
243,0.6426730081395866,0.8678848075437828,0.6426730081395866
244,0.6426730081395866,0.8623981057303576,0.6426730081395866
245,0.6426730081395866,0.8586954986631582,0.6426730081395866
246,0.6426730081395866,0.8633570211185392,0.6426730081395866
247,0.6426730081395866,0.8678003829326176,0.6426730081395866
248,0.6426730081395866,0.8614102156563486,0.6426730081395866
249,0.6426730081395866,0.8681188570453154,0.6426730081395866
250,0.6426730081395866,0.8575979504932951,0.6426730081395866
251,0.6426730081395866,0.8630188383478038,0.6426730081395866
252,0.6426730081395866,0.858651005978423,0.6426730081395866
253,0.6426730081395866,0.8672248522840718,0.6426730081395866
254,0.6426730081395866,0.8631391383388958,0.6426730081395866
255,0.6426730081395866,0.8555753695170369,0.6426730081395866
256,0.6426730081395866,0.8568593619863377,0.6426730081395866
257,0.6426730081395866,0.85988591832995,0.6426730081395866
258,0.6426730081395866,0.8657285082423252,0.6426730081395866
259,0.6426730081395866,0.8595263693931225,0.6426730081395866
260,0.6426730081395866,0.8666905381194645,0.6426730081395866
261,0.6426730081395866,0.8627464775622802,0.6426730081395866
262,0.6426730081395866,0.8584662630789702,0.6426730081395866
263,0.6426730081395866,0.8621236007325961,0.6426730081395866
264,0.6426730081395866,0.8558413152016421,0.6426730081395866
265,0.6426730081395866,0.862894845789173,0.6426730081395866
